Wed 25 Dec 2024 10:11:03 IST

SLURM_JOBID:		 2098572
             	Training MAE: 0.1561395525932312		 Val MAE: 0.12540799379348755
             	Algebraic dist: 26.537600430575285		 Val Algebraic dist: 32.356689453125
             	RE1 dist: 718.2317560369319		 Val RE1 dist: 1095.9154296875
             	SED dist: 1.609498457475142		 Val SED dist: 4.316803741455078

Epoch 596/65000: Training Loss: 0.916353399103338		 Val Loss: 1.9266128540039062
             	Training MAE: 0.15199705958366394		 Val MAE: 0.10926111042499542
             	Algebraic dist: 26.01490090110085		 Val Algebraic dist: 33.51559143066406
             	RE1 dist: 713.7271395596591		 Val RE1 dist: 1224.6919921875
             	SED dist: 1.6824127544056287		 Val SED dist: 3.7953941345214846

Epoch 597/65000: Training Loss: 1.0261911912397905		 Val Loss: 2.2448848724365233
             	Training MAE: 0.1610233336687088		 Val MAE: 0.11967618018388748
             	Algebraic dist: 27.644769841974433		 Val Algebraic dist: 35.87510375976562
             	RE1 dist: 845.6846590909091		 Val RE1 dist: 1347.61083984375
             	SED dist: 1.8826127485795454		 Val SED dist: 4.424644088745117

Epoch 598/65000: Training Loss: 1.1665583523837002		 Val Loss: 1.813125991821289
             	Training MAE: 0.15576434135437012		 Val MAE: 0.10880479216575623
             	Algebraic dist: 30.389176802201703		 Val Algebraic dist: 32.715634155273435
             	RE1 dist: 968.7230113636364		 Val RE1 dist: 1521.98955078125
             	SED dist: 2.1752139004794033		 Val SED dist: 3.568801498413086

Epoch 599/65000: Training Loss: 0.9668899882923473		 Val Loss: 1.7589662551879883
             	Training MAE: 0.1596173793077469		 Val MAE: 0.11918749660253525
             	Algebraic dist: 27.58284412730824		 Val Algebraic dist: 28.466384887695312
             	RE1 dist: 847.6215376420455		 Val RE1 dist: 1095.5494140625
             	SED dist: 1.7651512839577415		 Val SED dist: 3.4511768341064455

Epoch 600/65000: Training Loss: 0.9981582814996893		 Val Loss: 1.7886146545410155
             	Training MAE: 0.15523600578308105		 Val MAE: 0.10987577587366104
             	Algebraic dist: 25.952756014737215		 Val Algebraic dist: 31.434381103515626
             	RE1 dist: 678.9113991477273		 Val RE1 dist: 1047.07548828125
             	SED dist: 1.8406214280561968		 Val SED dist: 3.5184303283691407

Epoch 601/65000: Training Loss: 1.1148318377408115		 Val Loss: 1.594157600402832
             	Training MAE: 0.15520569682121277		 Val MAE: 0.12128917127847672
             	Algebraic dist: 28.983842329545453		 Val Algebraic dist: 28.3004638671875
             	RE1 dist: 932.1565163352273		 Val RE1 dist: 955.59189453125
             	SED dist: 2.0739751295609907		 Val SED dist: 3.120754623413086

Epoch 602/65000: Training Loss: 1.0238791379061611		 Val Loss: 1.9903745651245117
             	Training MAE: 0.15334707498550415		 Val MAE: 0.111472949385643
             	Algebraic dist: 28.3665077903054		 Val Algebraic dist: 32.02041931152344
             	RE1 dist: 841.2255859375		 Val RE1 dist: 1368.38125
             	SED dist: 1.89249680259011		 Val SED dist: 3.9210369110107424

Epoch 603/65000: Training Loss: 0.979195161299272		 Val Loss: 2.0219633102416994
             	Training MAE: 0.15598486363887787		 Val MAE: 0.11448477953672409
             	Algebraic dist: 27.131702769886363		 Val Algebraic dist: 32.872979736328126
             	RE1 dist: 808.6874112215909		 Val RE1 dist: 1308.6880859375
             	SED dist: 1.7968992753462358		 Val SED dist: 3.9832820892333984

Epoch 604/65000: Training Loss: 1.0556523583152078		 Val Loss: 1.74395694732666
             	Training MAE: 0.1537918895483017		 Val MAE: 0.12249463051557541
             	Algebraic dist: 27.2628173828125		 Val Algebraic dist: 28.423739624023437
             	RE1 dist: 824.7259410511364		 Val RE1 dist: 1022.473828125
             	SED dist: 1.9575391249223189		 Val SED dist: 3.419886016845703

Epoch 605/65000: Training Loss: 1.0686100179498845		 Val Loss: 2.0192543029785157
             	Training MAE: 0.1502915769815445		 Val MAE: 0.10785296559333801
             	Algebraic dist: 27.200267444957387		 Val Algebraic dist: 32.11988525390625
             	RE1 dist: 898.5		 Val RE1 dist: 1092.86787109375
             	SED dist: 1.9940031225031072		 Val SED dist: 3.9825275421142576

Epoch 606/65000: Training Loss: 1.1445296027443626		 Val Loss: 2.1686477661132812
             	Training MAE: 0.1526906043291092		 Val MAE: 0.11138821393251419
             	Algebraic dist: 29.15140047940341		 Val Algebraic dist: 34.69209289550781
             	RE1 dist: 1049.513671875		 Val RE1 dist: 1347.18486328125
             	SED dist: 2.1388587951660156		 Val SED dist: 4.279475402832031

Epoch 607/65000: Training Loss: 0.9361065951260653		 Val Loss: 2.1948867797851563
             	Training MAE: 0.15429836511611938		 Val MAE: 0.10842104256153107
             	Algebraic dist: 25.65284035422585		 Val Algebraic dist: 35.78855590820312
             	RE1 dist: 700.5425692471591		 Val RE1 dist: 1586.80458984375
             	SED dist: 1.7152016379616477		 Val SED dist: 4.3326763153076175

Epoch 608/65000: Training Loss: 1.0449953079223633		 Val Loss: 2.1994285583496094
             	Training MAE: 0.15647649765014648		 Val MAE: 0.12232539802789688
             	Algebraic dist: 27.954484419389203		 Val Algebraic dist: 32.139163208007815
             	RE1 dist: 958.6883877840909		 Val RE1 dist: 1390.52763671875
             	SED dist: 1.9286183443936435		 Val SED dist: 4.330604934692383

Epoch 609/65000: Training Loss: 1.1657224134965376		 Val Loss: 1.7235279083251953
             	Training MAE: 0.1589687168598175		 Val MAE: 0.11253730952739716
             	Algebraic dist: 29.389293323863637		 Val Algebraic dist: 29.403121948242188
             	RE1 dist: 965.966796875		 Val RE1 dist: 1074.68720703125
             	SED dist: 2.1692827398126777		 Val SED dist: 3.387541580200195

Epoch 610/65000: Training Loss: 1.130082910711115		 Val Loss: 2.535305976867676
             	Training MAE: 0.15848496556282043		 Val MAE: 0.12236561626195908
             	Algebraic dist: 29.82881025834517		 Val Algebraic dist: 35.7634521484375
             	RE1 dist: 979.2204367897727		 Val RE1 dist: 1584.30703125
             	SED dist: 2.0901575955477627		 Val SED dist: 5.001499938964844

Epoch 611/65000: Training Loss: 1.5677308169278232		 Val Loss: 3.5703147888183593
             	Training MAE: 0.15181507170200348		 Val MAE: 0.12148357182741165
             	Algebraic dist: 33.47399070046165		 Val Algebraic dist: 43.442572021484374
             	RE1 dist: 1256.3752663352273		 Val RE1 dist: 2517.3634765625
             	SED dist: 2.994792244651101		 Val SED dist: 7.0731864929199215

Epoch 612/65000: Training Loss: 1.2689070268110796		 Val Loss: 2.220434379577637
             	Training MAE: 0.15568342804908752		 Val MAE: 0.11150854080915451
             	Algebraic dist: 30.54037753018466		 Val Algebraic dist: 36.533087158203124
             	RE1 dist: 955.3447265625		 Val RE1 dist: 1787.7138671875
             	SED dist: 2.379576076160778		 Val SED dist: 4.381998443603516

Epoch 613/65000: Training Loss: 1.2385190616954456		 Val Loss: 2.0118860244750976
             	Training MAE: 0.157080739736557		 Val MAE: 0.1186128482222557
             	Algebraic dist: 31.55599698153409		 Val Algebraic dist: 32.757562255859376
             	RE1 dist: 1093.0751953125		 Val RE1 dist: 1322.07001953125
             	SED dist: 2.312523928555575		 Val SED dist: 3.9591732025146484

Epoch 614/65000: Training Loss: 1.1512954018332742		 Val Loss: 2.3708724975585938
             	Training MAE: 0.16195139288902283		 Val MAE: 0.11266970634460449
             	Algebraic dist: 28.60604303533381		 Val Algebraic dist: 38.104977416992185
             	RE1 dist: 900.4792258522727		 Val RE1 dist: 1476.826953125
             	SED dist: 2.1355939344926314		 Val SED dist: 4.683494567871094

Epoch 615/65000: Training Loss: 1.1120508367365056		 Val Loss: 2.399924087524414
             	Training MAE: 0.15868651866912842		 Val MAE: 0.11677149683237076
             	Algebraic dist: 30.41117442737926		 Val Algebraic dist: 36.521063232421874
             	RE1 dist: 964.103515625		 Val RE1 dist: 1372.7185546875
             	SED dist: 2.062503121115945		 Val SED dist: 4.73668327331543

Epoch 616/65000: Training Loss: 1.2154559222134678		 Val Loss: 2.3425535202026366
             	Training MAE: 0.16112761199474335		 Val MAE: 0.12442059069871902
             	Algebraic dist: 30.959861061789773		 Val Algebraic dist: 35.557192993164065
             	RE1 dist: 1177.102450284091		 Val RE1 dist: 1364.9373046875
             	SED dist: 2.2623896165327593		 Val SED dist: 4.613311386108398

Epoch 617/65000: Training Loss: 1.2409696578979492		 Val Loss: 2.3697385787963867
             	Training MAE: 0.16079111397266388		 Val MAE: 0.1139688566327095
             	Algebraic dist: 30.890871914950285		 Val Algebraic dist: 33.94454650878906
             	RE1 dist: 1137.5132279829545		 Val RE1 dist: 1060.98544921875
             	SED dist: 2.3092694716020064		 Val SED dist: 4.6790107727050785

Epoch 618/65000: Training Loss: 1.3355688615278765		 Val Loss: 2.254371452331543
             	Training MAE: 0.1543651670217514		 Val MAE: 0.11106892675161362
             	Algebraic dist: 30.57635498046875		 Val Algebraic dist: 34.67442626953125
             	RE1 dist: 998.0370205965909		 Val RE1 dist: 1408.81494140625
             	SED dist: 2.517275723544034		 Val SED dist: 4.4512886047363285

Epoch 619/65000: Training Loss: 1.2917307073419744		 Val Loss: 2.0837099075317385
             	Training MAE: 0.15067073702812195		 Val MAE: 0.11611688137054443
             	Algebraic dist: 31.33056640625		 Val Algebraic dist: 31.5891357421875
             	RE1 dist: 1045.1994850852273		 Val RE1 dist: 1012.36767578125
             	SED dist: 2.4407742240212182		 Val SED dist: 4.105071640014648

Epoch 620/65000: Training Loss: 1.2321583140980115		 Val Loss: 2.1698205947875975
             	Training MAE: 0.1560545414686203		 Val MAE: 0.1134580597281456
             	Algebraic dist: 29.419566761363637		 Val Algebraic dist: 33.11138000488281
             	RE1 dist: 980.7261186079545		 Val RE1 dist: 1173.60732421875
             	SED dist: 2.316687670621005		 Val SED dist: 4.27949333190918

Epoch 621/65000: Training Loss: 1.0259363868019797		 Val Loss: 1.9475982666015625
             	Training MAE: 0.15195220708847046		 Val MAE: 0.11759445071220398
             	Algebraic dist: 28.673004150390625		 Val Algebraic dist: 31.866033935546874
             	RE1 dist: 877.2396129261364		 Val RE1 dist: 1251.9724609375
             	SED dist: 1.9076907417990945		 Val SED dist: 3.8303173065185545

Epoch 622/65000: Training Loss: 0.9331593080000444		 Val Loss: 2.194995880126953
             	Training MAE: 0.15827009081840515		 Val MAE: 0.12202399969100952
             	Algebraic dist: 27.164792147549715		 Val Algebraic dist: 34.822695922851565
             	RE1 dist: 825.5639204545455		 Val RE1 dist: 1265.88583984375
             	SED dist: 1.700648914683949		 Val SED dist: 4.321336364746093

Epoch 623/65000: Training Loss: 1.1669908870350232		 Val Loss: 1.7871053695678711
             	Training MAE: 0.15678629279136658		 Val MAE: 0.11358151584863663
             	Algebraic dist: 29.506025834517047		 Val Algebraic dist: 30.782281494140626
             	RE1 dist: 1037.267666903409		 Val RE1 dist: 1042.706640625
             	SED dist: 2.1715001192959873		 Val SED dist: 3.5136436462402343

Epoch 624/65000: Training Loss: 1.0652157176624646		 Val Loss: 1.921774673461914
             	Training MAE: 0.15481972694396973		 Val MAE: 0.11542755365371704
             	Algebraic dist: 27.219809792258523		 Val Algebraic dist: 28.401657104492188
             	RE1 dist: 900.8577769886364		 Val RE1 dist: 1018.86015625
             	SED dist: 1.9816915338689631		 Val SED dist: 3.779341125488281

Epoch 625/65000: Training Loss: 1.0020074844360352		 Val Loss: 2.5906726837158205
             	Training MAE: 0.1557392179965973		 Val MAE: 0.12074161320924759
             	Algebraic dist: 26.767838911576703		 Val Algebraic dist: 35.341461181640625
             	RE1 dist: 788.8982599431819		 Val RE1 dist: 1267.7583984375
             	SED dist: 1.8500758084383877		 Val SED dist: 5.114554214477539

Epoch 626/65000: Training Loss: 1.0056018829345703		 Val Loss: 2.183974838256836
             	Training MAE: 0.1577024608850479		 Val MAE: 0.10915379971265793
             	Algebraic dist: 26.407520640980113		 Val Algebraic dist: 33.9072509765625
             	RE1 dist: 797.3344282670455		 Val RE1 dist: 1189.04365234375
             	SED dist: 1.8571685444224963		 Val SED dist: 4.31141471862793

Epoch 627/65000: Training Loss: 1.1555459282614968		 Val Loss: 1.863050651550293
             	Training MAE: 0.15279729664325714		 Val MAE: 0.11133984476327896
             	Algebraic dist: 28.18096923828125		 Val Algebraic dist: 28.33385009765625
             	RE1 dist: 883.8071732954545		 Val RE1 dist: 872.53818359375
             	SED dist: 2.1638084758411753		 Val SED dist: 3.6660316467285154

Epoch 628/65000: Training Loss: 1.3682775497436523		 Val Loss: 2.8830989837646483
             	Training MAE: 0.15625381469726562		 Val MAE: 0.10912154614925385
             	Algebraic dist: 31.35436179421165		 Val Algebraic dist: 39.901669311523435
             	RE1 dist: 1115.4998224431818		 Val RE1 dist: 1561.7435546875
             	SED dist: 2.587136008522727		 Val SED dist: 5.708380889892578

Epoch 629/65000: Training Loss: 1.2963196147571912		 Val Loss: 1.9448326110839844
             	Training MAE: 0.1597064584493637		 Val MAE: 0.12158793210983276
             	Algebraic dist: 29.13609452681108		 Val Algebraic dist: 31.587203979492188
             	RE1 dist: 1033.5205078125		 Val RE1 dist: 1171.7140625
             	SED dist: 2.4235789559104224		 Val SED dist: 3.8230762481689453

Epoch 630/65000: Training Loss: 1.0108904405073686		 Val Loss: 2.0769792556762696
             	Training MAE: 0.15941394865512848		 Val MAE: 0.11688150465488434
             	Algebraic dist: 28.01004583185369		 Val Algebraic dist: 34.095785522460936
             	RE1 dist: 826.7537286931819		 Val RE1 dist: 1361.06064453125
             	SED dist: 1.8571543260054155		 Val SED dist: 4.090955352783203

Epoch 631/65000: Training Loss: 1.1082874644886365		 Val Loss: 1.8174552917480469
             	Training MAE: 0.15383292734622955		 Val MAE: 0.12262309342622757
             	Algebraic dist: 28.601470947265625		 Val Algebraic dist: 29.753375244140624
             	RE1 dist: 988.2306463068181		 Val RE1 dist: 1262.84931640625
             	SED dist: 2.063119714910334		 Val SED dist: 3.5668624877929687

Epoch 632/65000: Training Loss: 1.0220551924272017		 Val Loss: 2.4039438247680662
             	Training MAE: 0.1543561816215515		 Val MAE: 0.12007983773946762
             	Algebraic dist: 25.7644736550071		 Val Algebraic dist: 32.440582275390625
             	RE1 dist: 730.9962713068181		 Val RE1 dist: 1379.090625
             	SED dist: 1.8933166157115588		 Val SED dist: 4.741574096679687

Epoch 633/65000: Training Loss: 1.2569710991599343		 Val Loss: 2.225384521484375
             	Training MAE: 0.1529541313648224		 Val MAE: 0.12317084521055222
             	Algebraic dist: 30.706487482244317		 Val Algebraic dist: 34.511618041992186
